# Created by: riboviz
# Date: 2023-04-05 11:45:49
# File: /exports/csce/eddie/biology/groups/wallace_rna/riboviz-david/riboviz/riboviz/rscripts/generate_stats_figs.R
# Version: commit bb25145b6ec95e37fe5129429ddf94067d6b99f6 date 2023-03-09 14:39:35 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
augustus_masked-SAKL0A-processed-gene-8.1	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.2	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.3	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.5	0	0	0	1	1	1
maker-SAKL0A-augustus-gene-8.68	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.92	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.6	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.7	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.34	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.8	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.35	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.36	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.9	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.37	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.38	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.39	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.10	0	0	0	1	1	1
genemark-SAKL0A-processed-gene-8.168	0	0	0	1	1	1
maker-SAKL0A-augustus-gene-8.69	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.99	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.100	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.41	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.42	0	0	0	1	1	1
maker-SAKL0A-augustus-gene-8.70	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.13	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.44	0	0	0	1	1	1
maker-SAKL0A-augustus-gene-8.72	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.46	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.14	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.15	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.47	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.48	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.49	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.139	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.16	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.17	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.51	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.18	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.19	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.52	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.142	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.20	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.143	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.53	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.54	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.55	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.109	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.56	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.22	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.23	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.57	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.24	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.58	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.25	0	0	0	1	1	1
genemark-SAKL0A-processed-gene-8.183	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.59	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.114	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.115	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.28	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.60	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.61	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.29	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.62	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.118	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.63	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.119	0	0	0	1	1	1
augustus_masked-SAKL0A-processed-gene-8.30	0	0	0	1	1	1
genemark-SAKL0A-processed-gene-8.189	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.154	0	0	0	1	1	1
genemark-SAKL0A-processed-gene-8.190	0	0	0	1	1	1
maker-SAKL0A-augustus-gene-8.66	0	0	0	1	1	1
maker-SAKL0A-snap-gene-8.77	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.155	0	0	0	1	1	1
snap_masked-SAKL0A-processed-gene-8.156	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.100	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.101	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.102	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.84	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.85	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-0.19	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.103	0	0	0	1	1	1
maker-SAKL0B-snap-gene-0.78	0	0	0	1	1	1
maker-SAKL0B-snap-gene-0.77	0	0	0	1	1	1
maker-SAKL0B-snap-gene-0.76	0	0	0	1	1	1
maker-SAKL0B-snap-gene-0.75	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.86	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-0.63	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.106	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-0.25	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-0.40	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.87	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-0.43	0	0	0	1	1	1
maker-SAKL0B-augustus-gene-0.82	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-0.44	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.109	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.90	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.110	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.91	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.111	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.112	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
augustus_masked-SAKL0B-processed-gene-0.92	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.113	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.93	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.114	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.94	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.95	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.96	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.97	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.115	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.98	1	0	0	0.5	0.5	0.5
maker-SAKL0B-augustus-gene-0.83	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-0.99	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-1.46	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.0	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.4	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.5	0	0	0	1	1	1
maker-SAKL0B-augustus-gene-1.39	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.2	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.25	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.26	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.6	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.27	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.28	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.7	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.8	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.9	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.10	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.11	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0B-processed-gene-1.12	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-1.75	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.13	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.14	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.15	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-1.59	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.30	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.31	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.32	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.16	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.33	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.17	1	0	0	0.5	0.5	0.5
genemark-SAKL0B-processed-gene-1.119	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.35	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.18	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.19	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.20	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.36	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.37	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-1.84	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.21	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.22	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.23	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-1.24	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.4	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.3	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.5	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.6	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.7	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.8	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.9	0	0	1	1	0.977249868051821	1
augustus_masked-SAKL0B-processed-gene-2.33	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.103	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.34	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.35	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.130	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.131	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.11	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.105	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.13	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.14	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.15	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.109	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.17	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.18	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.132	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.38	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.19	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.39	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-2.65	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.40	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.21	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.41	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.137	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.115	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.138	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.23	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.24	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.43	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.118	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.44	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.26	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.45	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.27	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.28	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-2.74	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-2.123	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.30	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0B-processed-gene-2.46	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.31	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.47	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-2.32	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-3.45	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.89	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.87	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.3	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.91	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.5	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.93	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.94	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.95	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.111	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.9	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.30	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.97	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.113	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.114	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.98	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.99	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.13	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.115	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.100	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.116	1	1	0	1	0.5	1
augustus_masked-SAKL0B-processed-gene-3.101	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.117	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.102	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.103	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.118	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.37	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.120	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.18	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.19	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-3.39	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.104	3	1	0	0.211855398583397	0.0744573365893828	0.0563349388208244
snap_masked-SAKL0B-processed-gene-3.21	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.106	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.107	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.108	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.122	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.109	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0B-processed-gene-3.123	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.124	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.125	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-3.110	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.100	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.101	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.98	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-4.50	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.127	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.102	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.103	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.128	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.129	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.130	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.131	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.132	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0B-processed-gene-4.104	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.7	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.36	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.106	0	0	1	1	0.977249868051821	1
snap_masked-SAKL0B-processed-gene-4.9	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.134	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.108	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.109	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.135	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.110	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.136	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.40	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.12	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.112	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.14	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.114	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.115	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.17	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-4.91	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.117	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.42	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.138	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.19	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.139	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.140	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.119	0	0	0	1	1	1
maker-SAKL0B-augustus-gene-4.149	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.22	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.23	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.24	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-4.25	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.123	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-4.78	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.141	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.125	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-4.97	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-4.126	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.87	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.86	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.88	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.3	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.90	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.110	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.111	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
augustus_masked-SAKL0B-processed-gene-5.91	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.112	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.6	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.113	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.93	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.114	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.115	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.94	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.116	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.9	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.96	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.97	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.117	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.98	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.13	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.14	0	0	0	1	1	1
maker-SAKL0B-snap-gene-5.133	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.120	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.36	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.15	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.122	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.123	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.102	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.103	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.18	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.105	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.20	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.39	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.107	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.125	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-5.22	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.126	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.108	1	0	0	0.5	0.5	0.5
snap_masked-SAKL0B-processed-gene-5.42	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.128	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-5.109	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-6.2	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.105	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.106	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.108	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.109	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.130	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.110	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-6.77	0	0	0	1	1	1
maker-SAKL0B-snap-gene-6.98	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.132	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-6.57	0	0	0	1	1	1
maker-SAKL0B-augustus-gene-6.104	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.134	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.135	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.113	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.136	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.114	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-6.11	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-6.61	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.116	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.137	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.117	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.138	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.118	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.119	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-6.65	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-6.66	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.139	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.140	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.121	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.141	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.142	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.122	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.143	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.123	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-6.70	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-6.71	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.144	0	0	0	1	1	1
snap_masked-SAKL0B-processed-gene-6.91	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.125	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.145	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.126	0	0	0	1	1	1
genemark-SAKL0B-processed-gene-6.45	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.147	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.127	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.148	0	0	0	1	1	1
maker-SAKL0B-augustus-gene-6.103	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.149	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.129	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-6.150	0	0	0	1	1	1
augustus_masked-SAKL0B-processed-gene-7.0	0	0	0	1	1	1
